0.01;2.526400e+21
0.02;2.513400e+21
0.03;2.491200e+21
0.04;2.468000e+21
0.05;2.441300e+21
0.06;2.421724e+21
0.07;2.386979e+21
0.08;2.342888e+21
0.09;2.290420e+21
0.10;2.235187e+21
0.11;2.178704e+21
0.12;2.123320e+21
0.13;2.066527e+21
0.14;2.008023e+21
0.15;1.949790e+21
0.16;1.890984e+21
0.17;1.835244e+21
0.18;1.785906e+21
0.19;1.739967e+21
0.20;1.696417e+21
0.21;1.656071e+21
0.22;1.619440e+21
0.23;1.586286e+21
0.24;1.556205e+21
0.25;1.528861e+21
0.26;1.504122e+21
0.27;1.481758e+21
0.28;1.461474e+21
0.29;1.443083e+21
0.30;1.426279e+21
0.31;1.410728e+21
0.32;1.396162e+21
0.33;1.382294e+21
0.34;1.368890e+21
0.35;1.355718e+21
0.36;1.342500e+21
0.37;1.329210e+21
0.38;1.315852e+21
0.39;1.302367e+21
0.40;1.288846e+21
0.41;1.275356e+21
0.42;1.261928e+21
0.43;1.248527e+21
0.44;1.235237e+21
0.45;1.222110e+21
0.46;1.209102e+21
0.47;1.196228e+21
0.48;1.183478e+21
0.49;1.170801e+21
0.50;1.158308e+21
0.51;1.145969e+21
0.52;1.133709e+21
0.53;1.121586e+21
0.54;1.109604e+21
0.55;1.097810e+21
0.56;1.086209e+21
0.57;1.074853e+21
0.58;1.063832e+21
0.59;1.053199e+21
0.60;1.043093e+21
0.61;1.033539e+21
0.62;1.024678e+21
0.63;1.016599e+21
0.64;1.009361e+21
0.65;1.002989e+21
0.66;9.974018e+20
0.67;9.925452e+20
0.68;9.883448e+20
0.69;9.847073e+20
0.70;9.815402e+20
0.71;9.787576e+20
0.72;9.763135e+20
0.73;9.741972e+20
0.74;9.724000e+20
0.75;9.709097e+20
0.76;9.696973e+20
0.77;9.687338e+20
0.78;9.679720e+20
0.79;9.673624e+20
0.80;9.668656e+20
0.81;9.664566e+20
0.82;9.661221e+20
0.83;9.658652e+20
0.84;9.656832e+20
0.85;9.655571e+20
0.86;9.654455e+20
0.87;9.653153e+20
0.88;9.651409e+20
0.89;9.649213e+20
0.90;9.646935e+20
0.91;9.644979e+20
0.92;9.643618e+20
0.93;9.643097e+20
0.94;9.643296e+20
0.95;9.643891e+20
0.96;9.564900e+20
0.97;9.565300e+20
0.98;9.565500e+20
0.99;9.565800e+20
1.00;9.565800e+20
0.01;1.259900e+21
0.02;3.039600e+21
0.03;3.289300e+21
0.04;3.296200e+21
