-0.9228;0.939658
-0.8520;0.939681
-0.7813;0.938041
-0.7104;0.932168
-0.6395;0.929363
-0.5685;0.925392
-0.4974;0.920685
-0.4262;0.915763
-0.3548;0.910176
-0.2834;0.904779
-0.2119;0.898217
-0.1401;0.891655
-0.0683;0.886733
0.0036;0.879719
0.0757;0.871517
0.1480;0.863552
0.2205;0.856063
0.2931;0.848787
0.3659;0.840585
0.4388;0.833119
0.5119;0.824917
0.5852;0.816952
0.6587;0.808987
0.7323;0.800785
0.8061;0.794460
0.8800;0.787423
0.9541;0.778055
1.0284;0.771041
1.1028;0.764028
1.1774;0.756990
1.2521;0.747622
1.3271;0.740609
1.4021;0.747622
1.4768;0.738255
1.5522;0.719520
1.6277;0.717166
1.7032;0.712482
1.7789;0.700785
1.8549;0.693747
1.9309;0.689063
2.0071;0.684403
2.0833;0.684379
2.1595;0.675012
2.2361;0.670352
2.3125;0.677366
2.3888;0.675012
2.4653;0.691417
2.5409;0.735901
2.6155;0.789777
2.6888;0.836614
2.7614;0.878768
2.8329;0.904541
2.9044;0.913909
2.9755;0.927960
3.0464;0.942011
3.1169;0.942011
3.1878;0.944341
3.2582;0.958417
3.3285;0.965430
3.3986;0.970114
3.4687;0.981835
3.5383;0.963077
3.6092;0.956063
3.6791;0.979482
3.7490;0.974798
3.8191;0.977152
