4.558212;0.796586;0.656658;0.982085
4.601190;0.796345;0.656485;0.981305
4.644169;0.796094;0.656305;0.980573
4.687147;0.795818;0.656130;0.978544
4.730126;0.795553;0.655973;0.979422
4.773104;0.795331;0.655846;0.982808
4.816083;0.795147;0.655757;0.985703
4.859061;0.795012;0.655715;0.989595
4.902040;0.794918;0.655727;0.992706
4.945018;0.794839;0.655763;0.993867
4.987997;0.794765;0.655799;0.994221
5.030975;0.794731;0.655840;0.997385
5.073954;0.794727;0.655873;0.999667
5.116932;0.794741;0.655899;1.001056
5.159911;0.794732;0.655916;0.999349
5.202889;0.794684;0.655924;0.996272
5.245868;0.794627;0.655935;0.995593
5.288846;0.794558;0.655953;0.994667
5.331825;0.794488;0.655981;0.994547
5.374803;0.794419;0.656015;0.994628
5.417782;0.794354;0.656044;0.994936
5.460760;0.794299;0.656049;0.995736
5.503739;0.794240;0.656050;0.995503
5.546717;0.794168;0.656052;0.994352
5.589696;0.794079;0.656056;0.993094
5.632674;0.793958;0.656044;0.990610
5.675653;0.793793;0.655989;0.987186
5.718631;0.793611;0.655893;0.985955
5.761610;0.793427;0.655759;0.985693
5.804588;0.793258;0.655619;0.986902
5.847567;0.793113;0.655491;0.988765
5.890545;0.792995;0.655401;0.990881
5.933524;0.792917;0.655368;0.993884
5.976502;0.792872;0.655390;0.996523
6.019481;0.792851;0.655446;0.998410
6.062459;0.792835;0.655513;0.998752
6.105438;0.792822;0.655573;0.999002
6.148416;0.792856;0.655645;1.002600
6.191395;0.792935;0.655731;1.006176
6.234373;0.793066;0.655839;1.010122
6.277352;0.793234;0.655965;1.013034
6.320330;0.793441;0.656097;1.016077
6.363309;0.793703;0.656215;1.020317
6.406287;0.794048;0.656318;1.026772
6.449266;0.794479;0.656397;1.033377
6.492244;0.794951;0.656467;1.036609
6.535223;0.795356;0.656501;1.031431
6.578201;0.795539;0.656459;1.014170
6.621180;0.795554;0.656379;1.001199
6.664158;0.795418;0.656257;0.989392
6.707137;0.795245;0.656092;0.986576
6.750115;0.795043;0.655875;0.986576
6.793094;0.794047;0.656515;0.986576
6.836072;0.793658;0.656005;0.986576
6.879051;0.793244;0.655181;0.986576
6.922029;0.792714;0.654633;0.986576
6.965008;0.792075;0.654094;0.986576
7.007986;0.790886;0.652722;0.986576
7.050965;0.789067;0.651050;0.986576
7.093943;0.786388;0.648565;0.986576
7.136922;0.782831;0.644939;0.986576
7.179900;0.778174;0.640181;0.986576
