0.0;.00000000E+00
0.0;.00000000E+00
0.0;.00000000E+00
0.0;.00000000E+00
0.0;.00000000E+00
0.0;.00000000E+00
0.0;.00000000E+00
0.0;.00000000E+00
0.0;.00000000E+00
0.0;.00000000E+00
0.0;.00000000E+00
0.0;.00000000E+00
0.0;.00000000E+00
0.0;.00000000E+00
0.0;.00000000E+00
0.0;.00000000E+00
0.0;.00000000E+00
0.0;.00000000E+00
0.0;.00000000E+00
0.0;.00000000E+00
0.0;.00000000E+00
0.0;.00000000E+00
0.0;.00000000E+00
0.0;.00000000E+00
0.0;.00000000E+00
0.0;.00000000E+00
0.0;.00000000E+00
0.0;.00000000E+00
0.0;.00000000E+00
0.0;.00000000E+00
0.0;.00000000E+00
0.0;.00000000E+00
0.0;.00000000E+00
0.0005403687;.42427010E+23
0.008654615000000001;.52704490E+23
0.013820470000000001;.61622450E+23
0.017498319999999998;.69445630E+23
0.02035156;.76259680E+23
0.022715;.82161360E+23
0.02469988;.87010640E+23
0.02649253;.91142530E+23
0.028098400000000003;.94468520E+23
0.02961944;.97248700E+23
0.03103537;.99459290E+23
0.03241944;.10131110E+24
0.03378672;.10286480E+24
0.03514437;.10415650E+24
0.03640404;.10511340E+24
0.03770254000000001;.10589540E+24
0.0389546;.10642170E+24
0.04020505;.10674230E+24
0.04145748;.10688790E+24
0.04266971;.10689730E+24
0.043932360000000004;.10686600E+24
0.04515889;.10683390E+24
0.04639086;.10686270E+24
0.04762795;.10697450E+24
0.04886757;.10715290E+24
0.05010494;.10734670E+24
0.05128894;.10747600E+24
0.05250785;.10745810E+24
0.05371719;.10722340E+24
0.05491587;.10674740E+24
0.05610549000000001;.10606250E+24
0.05729076;.10525280E+24
0.05852463;.10443450E+24
0.059764750000000005;.10372870E+24
0.061008230000000004;.10323360E+24
0.06225029;.10300950E+24
0.06348451000000001;.10307140E+24
0.06475228000000001;.10339300E+24
0.06594963000000001;.10391320E+24
0.06716458;.10455010E+24
0.06835172;.10521720E+24
0.06954274;.10582990E+24
0.07071191;.10632480E+24
0.07187755;.10665990E+24
0.07303589;.10681890E+24
0.07419177;.10680840E+24
0.07534704;.10665050E+24
0.07650789;.10637240E+24
0.07766937;.10599500E+24
0.07883598;.10553700E+24
0.08000135;.10501090E+24
0.08116962000000001;.10442810E+24
0.08233556;.10380360E+24
0.08351034;.10315500E+24
0.0846848;.10250100E+24
0.08587551;.10185830E+24
0.08707208000000001;.10123520E+24
0.08827279;.10063210E+24
0.08946493;.10004490E+24
0.09066867;.99466930E+23
0.09186837;.98893990E+23
0.09308025;.98323440E+23
0.09429443;.97752530E+23
0.09551623;.97177430E+23
0.09673975;.96588210E+23
0.09796957;.95973440E+23
0.09919937000000001;.95321860E+23
0.10043460000000001;.94633080E+23
0.1016761;.93912610E+23
0.1029251;.93179450E+23
0.10417749999999999;.92454220E+23
0.1054457;.91753310E+23
0.1067189;.91085470E+23
0.10800720000000001;.90444570E+23
0.1092916;.89817490E+23
0.1105754;.89186380E+23
0.111864;.88538910E+23
0.11316440000000001;.87868920E+23
0.1144667;.87180130E+23
0.115778;.86479330E+23
0.1171023;.85771750E+23
0.1184418;.85059880E+23
0.1197795;.84341600E+23
0.12112590000000001;.83613670E+23
0.12247510000000002;.82877390E+23
0.12383380000000002;.82136580E+23
0.1251983;.81398250E+23
0.1265826;.80667800E+23
0.1279758;.79944690E+23
0.129383;.79222860E+23
0.1307907;.78492180E+23
0.1322037;.77743730E+23
0.13362290000000002;.76972400E+23
0.1350573;.76178970E+23
0.13650310000000002;.75369340E+23
0.13796290000000003;.74548360E+23
0.1394448;.73718460E+23
0.140936;.72878540E+23
0.14243550000000002;.72027530E+23
0.143937;.71165600E+23
0.1454622;.70297470E+23
0.14700180000000002;.69432590E+23
0.14855820000000003;.68577640E+23
0.1501336;.67736980E+23
0.15172210000000003;.66907620E+23
0.1533371;.66081230E+23
0.1549512;.65247890E+23
0.1565776;.64399550E+23
0.1582192;.63533790E+23
0.159887;.62652710E+23
0.1615717;.61760690E+23
0.16328350000000003;.60860620E+23
0.1650107;.59950620E+23
0.1667688;.59026150E+23
0.16853780000000002;.58080970E+23
0.17032629999999999;.57112840E+23
0.1721388;.56124810E+23
0.1739806;.55124650E+23
0.1758507;.54122120E+23
0.17775480000000002;.53125390E+23
0.17969720000000003;.52138500E+23
0.18167280000000002;.51161580E+23
0.18366040000000003;.50191000E+23
0.1856852;.49222320E+23
0.1877374;.48252240E+23
0.1898308;.47277850E+23
0.1919569;.46296160E+23
0.19413000000000002;.45303440E+23
0.1963406;.44295070E+23
0.19860180000000002;.43266900E+23
0.2008876;.42217770E+23
0.2032216;.41150610E+23
0.20561530000000003;.40071550E+23
0.20807300000000004;.38988900E+23
0.2105821;.37909700E+23
0.2131615;.36837220E+23
0.2158135;.35770740E+23
0.2185391;.34706500E+23
0.2213133;.33640140E+23
0.2241643;.32567990E+23
0.22709160000000003;.31489010E+23
0.2301227;.30403860E+23
0.23324360000000002;.29313920E+23
0.2364745;.28220140E+23
0.2398192;.27122290E+23
0.2432912;.26019940E+23
0.2468674;.24913380E+23
0.2505939;.23804210E+23
0.254477;.22695640E+23
0.2585358;.21591400E+23
0.2627736;.20494810E+23
0.2672267;.19407970E+23
0.2719147;.18331850E+23
0.2768704;.17267340E+23
0.2820585;.16215800E+23
0.2875647;.15179310E+23
0.29339800000000005;.14159720E+23
0.299642;.13157620E+23
0.3063053;.12171690E+23
0.3134981;.11199450E+23
0.3212608;.10239280E+23
0.3296875;.92930730E+22
