0.01;9.093600e+21
0.02;1.650600e+22
0.03;1.726600e+22
0.04;1.770300e+22
0.05;1.788100e+22
0.06;1.796286e+22
0.07;1.784820e+22
0.08;1.762059e+22
0.09;1.731814e+22
0.10;1.695475e+22
0.11;1.652637e+22
0.12;1.603294e+22
0.13;1.547617e+22
0.14;1.486283e+22
0.15;1.420640e+22
0.16;1.352340e+22
0.17;1.283075e+22
0.18;1.214550e+22
0.19;1.148213e+22
0.20;1.085078e+22
0.21;1.025362e+22
0.22;9.685444e+21
0.23;9.139400e+21
0.24;8.608508e+21
0.25;8.086752e+21
0.26;7.570697e+21
0.27;7.061432e+21
0.28;6.563844e+21
0.29;6.084375e+21
0.30;5.629833e+21
0.31;5.207148e+21
0.32;4.821596e+21
0.33;4.475167e+21
0.34;4.166678e+21
0.35;3.892936e+21
0.36;3.649318e+21
0.37;3.430262e+21
0.38;3.230457e+21
0.39;3.045627e+21
0.40;2.873185e+21
0.41;2.711965e+21
0.42;2.561885e+21
0.43;2.423508e+21
0.44;2.297604e+21
0.45;2.184459e+21
0.46;2.083738e+21
0.47;1.994501e+21
0.48;1.915185e+21
0.49;1.843977e+21
0.50;1.778964e+21
0.51;1.718620e+21
0.52;1.661930e+21
0.53;1.608425e+21
0.54;1.558076e+21
0.55;1.511055e+21
0.56;1.467598e+21
0.57;1.427949e+21
0.58;1.392132e+21
0.59;1.359908e+21
0.60;1.330840e+21
0.61;1.304455e+21
0.62;1.280204e+21
0.63;1.257671e+21
0.64;1.236582e+21
0.65;1.216765e+21
0.66;1.198121e+21
0.67;1.180758e+21
0.68;1.164739e+21
0.69;1.150067e+21
0.70;1.136700e+21
0.71;1.124664e+21
0.72;1.113735e+21
0.73;1.103782e+21
0.74;1.094765e+21
0.75;1.086479e+21
0.76;1.078815e+21
0.77;1.071753e+21
0.78;1.065269e+21
0.79;1.059337e+21
0.80;1.053986e+21
0.81;1.049122e+21
0.82;1.044694e+21
0.83;1.040766e+21
0.84;1.037307e+21
0.85;1.034184e+21
0.86;1.031365e+21
0.87;1.028826e+21
0.88;1.026507e+21
0.89;1.024385e+21
0.90;1.022466e+21
0.91;1.020756e+21
0.92;1.019222e+21
0.93;1.017831e+21
0.94;1.016608e+21
0.95;1.015496e+21
0.96;1.006100e+21
0.97;1.005200e+21
0.98;1.004500e+21
0.99;1.003800e+21
1.00;1.003800e+21
0.01;1.191300e+22
0.02;1.925800e+22
0.03;2.013600e+22
0.04;2.072800e+22
0.05;2.106500e+22
0.06;2.129140e+22
0.07;2.124260e+22
0.08;2.099448e+22
0.09;2.060153e+22
0.10;2.010695e+22
0.11;1.952657e+22
0.12;1.887253e+22
0.13;1.815583e+22
0.14;1.738819e+22
0.15;1.658158e+22
0.16;1.574820e+22
0.17;1.489889e+22
0.18;1.404501e+22
0.19;1.319778e+22
0.20;1.236656e+22
0.21;1.155593e+22
0.22;1.077030e+22
0.23;1.001413e+22
0.24;9.291966e+21
0.25;8.608083e+21
0.26;7.966775e+21
0.27;7.371707e+21
0.28;6.824236e+21
0.29;6.337423e+21
0.30;5.858797e+21
0.31;5.400891e+21
0.32;5.160610e+21
0.33;5.091133e+21
0.34;4.693334e+21
0.35;4.248946e+21
0.36;3.875405e+21
0.37;3.593347e+21
0.38;3.363715e+21
0.39;3.168825e+21
0.40;3.000311e+21
0.41;2.849895e+21
0.42;2.708378e+21
0.43;2.572202e+21
0.44;2.441897e+21
0.45;2.318631e+21
0.46;2.202880e+21
0.47;2.094969e+21
0.48;1.995511e+21
0.49;1.905161e+21
0.50;1.824903e+21
0.51;1.755016e+21
0.52;1.694355e+21
0.53;1.641105e+21
0.54;1.593740e+21
0.55;1.551111e+21
0.56;1.512325e+21
0.57;1.476511e+21
0.58;1.442749e+21
0.59;1.410108e+21
0.60;1.377997e+21
0.61;1.346472e+21
0.62;1.315988e+21
0.63;1.286896e+21
0.64;1.259519e+21
0.65;1.234015e+21
0.66;1.210575e+21
0.67;1.189581e+21
0.68;1.171353e+21
0.69;1.155993e+21
0.70;1.143139e+21
0.71;1.132331e+21
0.72;1.123201e+21
0.73;1.115359e+21
0.74;1.108471e+21
0.75;1.102273e+21
0.76;1.096389e+21
0.77;1.090424e+21
0.78;1.084149e+21
0.79;1.077617e+21
0.80;1.071060e+21
0.81;1.064613e+21
0.82;1.058394e+21
0.83;1.052570e+21
0.84;1.047235e+21
0.85;1.042474e+21
0.86;1.038511e+21
0.87;1.035532e+21
0.88;1.033306e+21
0.89;1.031708e+21
0.90;1.030672e+21
0.91;1.030029e+21
0.92;1.029628e+21
0.93;1.029397e+21
0.94;1.029198e+21
0.95;1.028867e+21
0.96;1.019800e+21
0.97;1.019000e+21
0.98;1.018100e+21
0.99;1.017100e+21
1.00;1.017100e+21
0.01;1.950900e+22
0.02;2.149900e+22
0.03;2.262700e+22
0.04;2.335300e+22
0.05;2.375100e+22
0.06;2.402540e+22
0.07;2.402426e+22
0.08;2.382822e+22
0.09;2.347533e+22
0.10;2.299059e+22
0.11;2.237710e+22
0.12;2.164265e+22
0.13;2.080216e+22
0.14;1.988051e+22
0.15;1.890232e+22
0.16;1.789094e+22
