0.1200;4.3309E+08
0.1244;3.8792E+08
0.1284;4.2458E+08
0.1330;4.7261E+08
0.1379;5.3084E+08
0.1429;5.5884E+08
0.1484;5.6949E+08
0.1541;5.3410E+08
0.1602;5.0096E+08
0.1667;4.5422E+08
0.1736;4.2998E+08
0.1809;4.0119E+08
0.1887;3.6044E+08
0.1968;3.1204E+08
0.2056;2.7558E+08
0.2148;2.2641E+08
0.2247;1.7969E+08
0.2350;1.3556E+08
0.2459;9.6152E+07
0.2574;6.3510E+07
0.2693;2.1200E+07
0.2819;-7.7860E+06
0.2950;-3.4940E+07
0.3087;-6.3056E+07
0.3229;-8.8535E+07
0.3375;-1.1072E+08
0.3527;-1.3511E+08
0.3686;-1.5426E+08
0.3848;-1.6495E+08
0.4017;-1.6801E+08
0.4189;-1.6447E+08
0.4371;-1.5904E+08
0.4553;-1.5589E+08
0.4725;-1.6639E+08
0.4920;-1.8752E+08
0.5118;-2.1330E+08
